Posição,Idade,Overall,Valor (€),Valor (R$)
VOL,45,91,455455.0,2732730
MLG,38,91,455455.0,2732730
MLG,39,91,455455.0,2732730
MLG,40,91,455455.0,2732730
MLG,41,91,455455.0,2732730
MLG,42,91,455455.0,2732730
MLG,43,91,455455.0,2732730
MLG,44,91,455455.0,2732730
MLG,45,91,455455.0,2732730
MLD,38,91,455455.0,2732730
MLD,39,91,455455.0,2732730
MLD,40,91,455455.0,2732730
MLD,41,91,455455.0,2732730
MLD,42,91,455455.0,2732730
MLD,43,91,455455.0,2732730
MLD,44,91,455455.0,2732730
MLD,45,91,455455.0,2732730
MLE,38,91,455455.0,2732730
MLE,39,91,455455.0,2732730
MLE,40,91,455455.0,2732730
MLE,41,91,455455.0,2732730
MLE,42,91,455455.0,2732730
MLE,43,91,455455.0,2732730
MLE,44,91,455455.0,2732730
MLE,45,91,455455.0,2732730
MAT,38,91,455455.0,2732730
MAT,39,91,455455.0,2732730
MAT,40,91,455455.0,2732730
MAT,41,91,455455.0,2732730
MAT,42,91,455455.0,2732730
MAT,43,91,455455.0,2732730
MAT,44,91,455455.0,2732730
MAT,45,91,455455.0,2732730
GO,35,71,453690.0,2722140
GO,36,71,453690.0,2722140
GO,37,71,453690.0,2722140
ZC,35,71,453690.0,2722140
ZC,36,71,453690.0,2722140
ZC,37,71,453690.0,2722140
LD,35,71,453690.0,2722140
LD,36,71,453690.0,2722140
LD,37,71,453690.0,2722140
LE,35,71,453690.0,2722140
LE,36,71,453690.0,2722140
LE,37,71,453690.0,2722140
CA,38,80,448000.0,2688000
CA,39,80,448000.0,2688000
CA,40,80,448000.0,2688000
CA,41,80,448000.0,2688000
CA,42,80,448000.0,2688000
CA,43,80,448000.0,2688000
CA,44,80,448000.0,2688000
CA,45,80,448000.0,2688000
SAT,38,80,448000.0,2688000
SAT,39,80,448000.0,2688000
SAT,40,80,448000.0,2688000
SAT,41,80,448000.0,2688000
SAT,42,80,448000.0,2688000
SAT,43,80,448000.0,2688000
SAT,44,80,448000.0,2688000
SAT,45,80,448000.0,2688000
PTE,38,80,448000.0,2688000
PTE,39,80,448000.0,2688000
PTE,40,80,448000.0,2688000
PTE,41,80,448000.0,2688000
PTE,42,80,448000.0,2688000
PTE,43,80,448000.0,2688000
PTE,44,80,448000.0,2688000
PTE,45,80,448000.0,2688000
PTD,38,80,448000.0,2688000
PTD,39,80,448000.0,2688000
PTD,40,80,448000.0,2688000
PTD,41,80,448000.0,2688000
PTD,42,80,448000.0,2688000
PTD,43,80,448000.0,2688000
PTD,44,80,448000.0,2688000
PTD,45,80,448000.0,2688000
VOL,38,90,445500.0,2673000
VOL,39,90,445500.0,2673000
VOL,40,90,445500.0,2673000
VOL,41,90,445500.0,2673000
VOL,42,90,445500.0,2673000
VOL,43,90,445500.0,2673000
VOL,44,90,445500.0,2673000
VOL,45,90,445500.0,2673000
MLG,38,90,445500.0,2673000
MLG,39,90,445500.0,2673000
MLG,40,90,445500.0,2673000
MLG,41,90,445500.0,2673000
MLG,42,90,445500.0,2673000
MLG,43,90,445500.0,2673000
MLG,44,90,445500.0,2673000
MLG,45,90,445500.0,2673000
MLD,38,90,445500.0,2673000
MLD,39,90,445500.0,2673000
MLD,40,90,445500.0,2673000
MLD,41,90,445500.0,2673000
MLD,42,90,445500.0,2673000
MLD,43,90,445500.0,2673000
MLD,44,90,445500.0,2673000
MLD,45,90,445500.0,2673000
MLE,38,90,445500.0,2673000
MLE,39,90,445500.0,2673000
MLE,40,90,445500.0,2673000
MLE,41,90,445500.0,2673000
MLE,42,90,445500.0,2673000
MLE,43,90,445500.0,2673000
MLE,44,90,445500.0,2673000
MLE,45,90,445500.0,2673000
MAT,38,90,445500.0,2673000
MAT,39,90,445500.0,2673000
MAT,40,90,445500.0,2673000
MAT,41,90,445500.0,2673000
MAT,42,90,445500.0,2673000
MAT,43,90,445500.0,2673000
MAT,44,90,445500.0,2673000
MAT,45,90,445500.0,2673000
CA,35,65,443625.0,2661750
CA,36,65,443625.0,2661750
CA,37,65,443625.0,2661750
SAT,35,65,443625.0,2661750
SAT,36,65,443625.0,2661750
SAT,37,65,443625.0,2661750
PTE,35,65,443625.0,2661750
PTE,36,65,443625.0,2661750
PTE,37,65,443625.0,2661750
PTD,35,65,443625.0,2661750
PTD,36,65,443625.0,2661750
PTD,37,65,443625.0,2661750
GO,35,70,441000.0,2646000
GO,36,70,441000.0,2646000
GO,37,70,441000.0,2646000
ZC,35,70,441000.0,2646000
ZC,36,70,441000.0,2646000
ZC,37,70,441000.0,2646000
LD,35,70,441000.0,2646000
LD,36,70,441000.0,2646000
LD,37,70,441000.0,2646000
LE,35,70,441000.0,2646000
LE,36,70,441000.0,2646000
LE,37,70,441000.0,2646000
CA,38,79,436870.0,2621220
CA,39,79,436870.0,2621220
CA,40,79,436870.0,2621220
CA,41,79,436870.0,2621220
CA,42,79,436870.0,2621220
CA,43,79,436870.0,2621220
CA,44,79,436870.0,2621220
CA,45,79,436870.0,2621220
SAT,38,79,436870.0,2621220
SAT,39,79,436870.0,2621220
SAT,40,79,436870.0,2621220
SAT,41,79,436870.0,2621220
SAT,42,79,436870.0,2621220
SAT,43,79,436870.0,2621220
SAT,44,79,436870.0,2621220
SAT,45,79,436870.0,2621220
PTE,38,79,436870.0,2621220
PTE,39,79,436870.0,2621220
PTE,40,79,436870.0,2621220
PTE,41,79,436870.0,2621220
PTE,42,79,436870.0,2621220
PTE,43,79,436870.0,2621220
PTE,44,79,436870.0,2621220
PTE,45,79,436870.0,2621220
PTD,38,79,436870.0,2621220
PTD,39,79,436870.0,2621220
PTD,40,79,436870.0,2621220
PTD,41,79,436870.0,2621220
PTD,42,79,436870.0,2621220
PTD,43,79,436870.0,2621220
PTD,44,79,436870.0,2621220
PTD,45,79,436870.0,2621220
VOL,38,89,435655.0,2613930
VOL,39,89,435655.0,2613930
VOL,40,89,435655.0,2613930
VOL,41,89,435655.0,2613930
VOL,42,89,435655.0,2613930
VOL,43,89,435655.0,2613930
VOL,44,89,435655.0,2613930
VOL,45,89,435655.0,2613930
MLG,38,89,435655.0,2613930
MLG,39,89,435655.0,2613930
MLG,40,89,435655.0,2613930
MLG,41,89,435655.0,2613930
MLG,42,89,435655.0,2613930
MLG,43,89,435655.0,2613930
MLG,44,89,435655.0,2613930
MLG,45,89,435655.0,2613930
MLD,38,89,435655.0,2613930
MLD,39,89,435655.0,2613930
MLD,40,89,435655.0,2613930
MLD,41,89,435655.0,2613930
MLD,42,89,435655.0,2613930
MLD,43,89,435655.0,2613930
MLD,44,89,435655.0,2613930
MLD,45,89,435655.0,2613930
MLE,38,89,435655.0,2613930
MLE,39,89,435655.0,2613930
MLE,40,89,435655.0,2613930
MLE,41,89,435655.0,2613930
MLE,42,89,435655.0,2613930
MLE,43,89,435655.0,2613930
MLE,44,89,435655.0,2613930
MLE,45,89,435655.0,2613930
MAT,38,89,435655.0,2613930
MAT,39,89,435655.0,2613930
MAT,40,89,435655.0,2613930
MAT,41,89,435655.0,2613930
MAT,42,89,435655.0,2613930
MAT,43,89,435655.0,2613930
MAT,44,89,435655.0,2613930
MAT,45,89,435655.0,2613930
CA,35,64,430080.0,2580480
CA,36,64,430080.0,2580480
CA,37,64,430080.0,2580480
SAT,35,64,430080.0,2580480
SAT,36,64,430080.0,2580480
SAT,37,64,430080.0,2580480
PTE,35,64,430080.0,2580480
PTE,36,64,430080.0,2580480
PTE,37,64,430080.0,2580480
PTD,35,64,430080.0,2580480
PTD,36,64,430080.0,2580480
PTD,37,64,430080.0,2580480
VOL,38,88,425920.0,2555520
VOL,39,88,425920.0,2555520
VOL,40,88,425920.0,2555520
VOL,41,88,425920.0,2555520
VOL,42,88,425920.0,2555520
VOL,43,88,425920.0,2555520
VOL,44,88,425920.0,2555520
VOL,45,88,425920.0,2555520
MLG,38,88,425920.0,2555520
MLG,39,88,425920.0,2555520
MLG,40,88,425920.0,2555520
MLG,41,88,425920.0,2555520
MLG,42,88,425920.0,2555520
MLG,43,88,425920.0,2555520
MLG,44,88,425920.0,2555520
MLG,45,88,425920.0,2555520
MLD,38,88,425920.0,2555520
MLD,39,88,425920.0,2555520
MLD,40,88,425920.0,2555520
MLD,41,88,425920.0,2555520
MLD,42,88,425920.0,2555520
MLD,43,88,425920.0,2555520
MLD,44,88,425920.0,2555520
MLD,45,88,425920.0,2555520
MLE,38,88,425920.0,2555520
MLE,39,88,425920.0,2555520
MLE,40,88,425920.0,2555520
MLE,41,88,425920.0,2555520
MLE,42,88,425920.0,2555520
MLE,43,88,425920.0,2555520
MLE,44,88,425920.0,2555520
MLE,45,88,425920.0,2555520
MAT,38,88,425920.0,2555520
MAT,39,88,425920.0,2555520
MAT,40,88,425920.0,2555520
MAT,41,88,425920.0,2555520
MAT,42,88,425920.0,2555520
MAT,43,88,425920.0,2555520
MAT,44,88,425920.0,2555520
MAT,45,88,425920.0,2555520
CA,38,78,425880.0,2555280
CA,39,78,425880.0,2555280
CA,40,78,425880.0,2555280
CA,41,78,425880.0,2555280
CA,42,78,425880.0,2555280
CA,43,78,425880.0,2555280
CA,44,78,425880.0,2555280
CA,45,78,425880.0,2555280
SAT,38,78,425880.0,2555280
SAT,39,78,425880.0,2555280
SAT,40,78,425880.0,2555280
SAT,41,78,425880.0,2555280
SAT,42,78,425880.0,2555280
SAT,43,78,425880.0,2555280
SAT,44,78,425880.0,2555280
SAT,45,78,425880.0,2555280
PTE,38,78,425880.0,2555280
PTE,39,78,425880.0,2555280
PTE,40,78,425880.0,2555280
PTE,41,78,425880.0,2555280
PTE,42,78,425880.0,2555280
PTE,43,78,425880.0,2555280
PTE,44,78,425880.0,2555280
PTE,45,78,425880.0,2555280
PTD,38,78,425880.0,2555280
PTD,39,78,425880.0,2555280
PTD,40,78,425880.0,2555280
PTD,41,78,425880.0,2555280
PTD,42,78,425880.0,2555280
PTD,43,78,425880.0,2555280
PTD,44,78,425880.0,2555280
PTD,45,78,425880.0,2555280
CA,35,63,416745.0,2500470
CA,36,63,416745.0,2500470
CA,37,63,416745.0,2500470
SAT,35,63,416745.0,2500470
SAT,36,63,416745.0,2500470
SAT,37,63,416745.0,2500470
PTE,35,63,416745.0,2500470
PTE,36,63,416745.0,2500470
PTE,37,63,416745.0,2500470
PTD,35,63,416745.0,2500470
PTD,36,63,416745.0,2500470
PTD,37,63,416745.0,2500470
VOL,38,87,416295.0,2497770
VOL,39,87,416295.0,2497770
VOL,40,87,416295.0,2497770
VOL,41,87,416295.0,2497770
VOL,42,87,416295.0,2497770
VOL,43,87,416295.0,2497770
VOL,44,87,416295.0,2497770
VOL,45,87,416295.0,2497770
MLG,38,87,416295.0,2497770
MLG,39,87,416295.0,2497770
MLG,40,87,416295.0,2497770
MLG,41,87,416295.0,2497770
MLG,42,87,416295.0,2497770
MLG,43,87,416295.0,2497770
MLG,44,87,416295.0,2497770
MLG,45,87,416295.0,2497770
MLD,38,87,416295.0,2497770
MLD,39,87,416295.0,2497770
MLD,40,87,416295.0,2497770
MLD,41,87,416295.0,2497770
MLD,42,87,416295.0,2497770
MLD,43,87,416295.0,2497770
MLD,44,87,416295.0,2497770
MLD,45,87,416295.0,2497770
MLE,38,87,416295.0,2497770
MLE,39,87,416295.0,2497770
MLE,40,87,416295.0,2497770
MLE,41,87,416295.0,2497770
MLE,42,87,416295.0,2497770
MLE,43,87,416295.0,2497770
MLE,44,87,416295.0,2497770
MLE,45,87,416295.0,2497770
MAT,38,87,416295.0,2497770
MAT,39,87,416295.0,2497770
MAT,40,87,416295.0,2497770
MAT,41,87,416295.0,2497770
MAT,42,87,416295.0,2497770
MAT,43,87,416295.0,2497770
MAT,44,87,416295.0,2497770
MAT,45,87,416295.0,2497770
CA,38,77,415030.0,2490180
CA,39,77,415030.0,2490180
CA,40,77,415030.0,2490180
CA,41,77,415030.0,2490180
CA,42,77,415030.0,2490180
CA,43,77,415030.0,2490180
CA,44,77,415030.0,2490180
CA,45,77,415030.0,2490180
SAT,38,77,415030.0,2490180
SAT,39,77,415030.0,2490180
SAT,40,77,415030.0,2490180
SAT,41,77,415030.0,2490180
SAT,42,77,415030.0,2490180
SAT,43,77,415030.0,2490180
SAT,44,77,415030.0,2490180
SAT,45,77,415030.0,2490180
PTE,38,77,415030.0,2490180
PTE,39,77,415030.0,2490180
PTE,40,77,415030.0,2490180
PTE,41,77,415030.0,2490180
PTE,42,77,415030.0,2490180
PTE,43,77,415030.0,2490180
PTE,44,77,415030.0,2490180
PTE,45,77,415030.0,2490180
PTD,38,77,415030.0,2490180
PTD,39,77,415030.0,2490180
PTD,40,77,415030.0,2490180
PTD,41,77,415030.0,2490180
PTD,42,77,415030.0,2490180
PTD,43,77,415030.0,2490180
PTD,44,77,415030.0,2490180
PTD,45,77,415030.0,2490180
VOL,38,86,406780.0,2440680
VOL,39,86,406780.0,2440680
VOL,40,86,406780.0,2440680
VOL,41,86,406780.0,2440680
VOL,42,86,406780.0,2440680
VOL,43,86,406780.0,2440680
VOL,44,86,406780.0,2440680
VOL,45,86,406780.0,2440680
MLG,38,86,406780.0,2440680
MLG,39,86,406780.0,2440680
MLG,40,86,406780.0,2440680
MLG,41,86,406780.0,2440680
MLG,42,86,406780.0,2440680
MLG,43,86,406780.0,2440680
MLG,44,86,406780.0,2440680
MLG,45,86,406780.0,2440680
MLD,38,86,406780.0,2440680
MLD,39,86,406780.0,2440680
MLD,40,86,406780.0,2440680
MLD,41,86,406780.0,2440680
MLD,42,86,406780.0,2440680
MLD,43,86,406780.0,2440680
MLD,44,86,406780.0,2440680
MLD,45,86,406780.0,2440680
MLE,38,86,406780.0,2440680
MLE,39,86,406780.0,2440680
MLE,40,86,406780.0,2440680
MLE,41,86,406780.0,2440680
MLE,42,86,406780.0,2440680
MLE,43,86,406780.0,2440680
MLE,44,86,406780.0,2440680
MLE,45,86,406780.0,2440680
MAT,38,86,406780.0,2440680
MAT,39,86,406780.0,2440680
MAT,40,86,406780.0,2440680
MAT,41,86,406780.0,2440680
MAT,42,86,406780.0,2440680
MAT,43,86,406780.0,2440680
MAT,44,86,406780.0,2440680
MAT,45,86,406780.0,2440680
CA,38,76,404320.0,2425920
CA,39,76,404320.0,2425920
CA,40,76,404320.0,2425920
CA,41,76,404320.0,2425920
CA,42,76,404320.0,2425920
CA,43,76,404320.0,2425920
CA,44,76,404320.0,2425920
CA,45,76,404320.0,2425920
SAT,38,76,404320.0,2425920
SAT,39,76,404320.0,2425920
SAT,40,76,404320.0,2425920
SAT,41,76,404320.0,2425920
SAT,42,76,404320.0,2425920
SAT,43,76,404320.0,2425920
SAT,44,76,404320.0,2425920
SAT,45,76,404320.0,2425920
PTE,38,76,404320.0,2425920
PTE,39,76,404320.0,2425920
PTE,40,76,404320.0,2425920
PTE,41,76,404320.0,2425920
PTE,42,76,404320.0,2425920
PTE,43,76,404320.0,2425920
PTE,44,76,404320.0,2425920
PTE,45,76,404320.0,2425920
PTD,38,76,404320.0,2425920
PTD,39,76,404320.0,2425920
PTD,40,76,404320.0,2425920
PTD,41,76,404320.0,2425920
PTD,42,76,404320.0,2425920
PTD,43,76,404320.0,2425920
PTD,44,76,404320.0,2425920
PTD,45,76,404320.0,2425920
CA,35,62,403620.0,2421720
CA,36,62,403620.0,2421720
CA,37,62,403620.0,2421720
SAT,35,62,403620.0,2421720
SAT,36,62,403620.0,2421720
SAT,37,62,403620.0,2421720
PTE,35,62,403620.0,2421720
PTE,36,62,403620.0,2421720
PTE,37,62,403620.0,2421720
PTD,35,62,403620.0,2421720
PTD,36,62,403620.0,2421720
PTD,37,62,403620.0,2421720
VOL,38,85,397375.0,2384250
VOL,39,85,397375.0,2384250
VOL,40,85,397375.0,2384250
VOL,41,85,397375.0,2384250
VOL,42,85,397375.0,2384250
VOL,43,85,397375.0,2384250
VOL,44,85,397375.0,2384250
VOL,45,85,397375.0,2384250
MLG,38,85,397375.0,2384250
MLG,39,85,397375.0,2384250
MLG,40,85,397375.0,2384250
MLG,41,85,397375.0,2384250
MLG,42,85,397375.0,2384250
MLG,43,85,397375.0,2384250
MLG,44,85,397375.0,2384250
MLG,45,85,397375.0,2384250
MLD,38,85,397375.0,2384250
MLD,39,85,397375.0,2384250
MLD,40,85,397375.0,2384250
MLD,41,85,397375.0,2384250
MLD,42,85,397375.0,2384250
MLD,43,85,397375.0,2384250
MLD,44,85,397375.0,2384250
MLD,45,85,397375.0,2384250
MLE,38,85,397375.0,2384250
MLE,39,85,397375.0,2384250
MLE,40,85,397375.0,2384250
MLE,41,85,397375.0,2384250
MLE,42,85,397375.0,2384250
MLE,43,85,397375.0,2384250
MLE,44,85,397375.0,2384250
MLE,45,85,397375.0,2384250
MAT,38,85,397375.0,2384250
MAT,39,85,397375.0,2384250
MAT,40,85,397375.0,2384250
MAT,41,85,397375.0,2384250
MAT,42,85,397375.0,2384250
MAT,43,85,397375.0,2384250
MAT,44,85,397375.0,2384250
MAT,45,85,397375.0,2384250
CA,38,75,393750.0,2362500
CA,39,75,393750.0,2362500
CA,40,75,393750.0,2362500
CA,41,75,393750.0,2362500
CA,42,75,393750.0,2362500
CA,43,75,393750.0,2362500
CA,44,75,393750.0,2362500
CA,45,75,393750.0,2362500
SAT,38,75,393750.0,2362500
SAT,39,75,393750.0,2362500
SAT,40,75,393750.0,2362500
SAT,41,75,393750.0,2362500
SAT,42,75,393750.0,2362500
SAT,43,75,393750.0,2362500
SAT,44,75,393750.0,2362500
SAT,45,75,393750.0,2362500
PTE,38,75,393750.0,2362500
PTE,39,75,393750.0,2362500
PTE,40,75,393750.0,2362500
PTE,41,75,393750.0,2362500
PTE,42,75,393750.0,2362500
PTE,43,75,393750.0,2362500
PTE,44,75,393750.0,2362500
PTE,45,75,393750.0,2362500
PTD,38,75,393750.0,2362500
PTD,39,75,393750.0,2362500
PTD,40,75,393750.0,2362500
PTD,41,75,393750.0,2362500
PTD,42,75,393750.0,2362500
PTD,43,75,393750.0,2362500
PTD,44,75,393750.0,2362500
PTD,45,75,393750.0,2362500
VOL,35,69,392782.5,2356695
VOL,36,69,392782.5,2356695
VOL,37,69,392782.5,2356695
MLG,35,69,392782.5,2356695
MLG,36,69,392782.5,2356695
MLG,37,69,392782.5,2356695
MLD,35,69,392782.5,2356695
MLD,36,69,392782.5,2356695
MLD,37,69,392782.5,2356695
MLE,35,69,392782.5,2356695
MLE,36,69,392782.5,2356695
MLE,37,69,392782.5,2356695
MAT,35,69,392782.5,2356695
MAT,36,69,392782.5,2356695
MAT,37,69,392782.5,2356695
CA,35,61,390705.0,2344230
CA,36,61,390705.0,2344230
CA,37,61,390705.0,2344230
SAT,35,61,390705.0,2344230
SAT,36,61,390705.0,2344230
SAT,37,61,390705.0,2344230
PTE,35,61,390705.0,2344230
PTE,36,61,390705.0,2344230
PTE,37,61,390705.0,2344230
PTD,35,61,390705.0,2344230
PTD,36,61,390705.0,2344230
PTD,37,61,390705.0,2344230
VOL,38,84,388080.0,2328480
VOL,39,84,388080.0,2328480
VOL,40,84,388080.0,2328480
VOL,41,84,388080.0,2328480
VOL,42,84,388080.0,2328480
VOL,43,84,388080.0,2328480
VOL,44,84,388080.0,2328480
VOL,45,84,388080.0,2328480
MLG,38,84,388080.0,2328480
MLG,39,84,388080.0,2328480
MLG,40,84,388080.0,2328480
MLG,41,84,388080.0,2328480
MLG,42,84,388080.0,2328480
MLG,43,84,388080.0,2328480
MLG,44,84,388080.0,2328480
MLG,45,84,388080.0,2328480
MLD,38,84,388080.0,2328480
MLD,39,84,388080.0,2328480
MLD,40,84,388080.0,2328480
MLD,41,84,388080.0,2328480
MLD,42,84,388080.0,2328480
MLD,43,84,388080.0,2328480
MLD,44,84,388080.0,2328480
MLD,45,84,388080.0,2328480
MLE,38,84,388080.0,2328480
MLE,39,84,388080.0,2328480
MLE,40,84,388080.0,2328480
MLE,41,84,388080.0,2328480
MLE,42,84,388080.0,2328480
MLE,43,84,388080.0,2328480
MLE,44,84,388080.0,2328480
MLE,45,84,388080.0,2328480
MAT,38,84,388080.0,2328480
MAT,39,84,388080.0,2328480
MAT,40,84,388080.0,2328480
MAT,41,84,388080.0,2328480
MAT,42,84,388080.0,2328480
MAT,43,84,388080.0,2328480
MAT,44,84,388080.0,2328480
MAT,45,84,388080.0,2328480
VOL,35,68,381480.0,2288880
VOL,36,68,381480.0,2288880
VOL,37,68,381480.0,2288880
MLG,35,68,381480.0,2288880
MLG,36,68,381480.0,2288880
MLG,37,68,381480.0,2288880
MLD,35,68,381480.0,2288880
MLD,36,68,381480.0,2288880
MLD,37,68,381480.0,2288880
MLE,35,68,381480.0,2288880
MLE,36,68,381480.0,2288880
MLE,37,68,381480.0,2288880
MAT,35,68,381480.0,2288880
MAT,36,68,381480.0,2288880
MAT,37,68,381480.0,2288880
VOL,38,83,378895.0,2273370
VOL,39,83,378895.0,2273370
VOL,40,83,378895.0,2273370
VOL,41,83,378895.0,2273370
VOL,42,83,378895.0,2273370
VOL,43,83,378895.0,2273370
VOL,44,83,378895.0,2273370
VOL,45,83,378895.0,2273370
MLG,38,83,378895.0,2273370
MLG,39,83,378895.0,2273370
MLG,40,83,378895.0,2273370
MLG,41,83,378895.0,2273370
MLG,42,83,378895.0,2273370
MLG,43,83,378895.0,2273370
MLG,44,83,378895.0,2273370
MLG,45,83,378895.0,2273370
MLD,38,83,378895.0,2273370
MLD,39,83,378895.0,2273370
MLD,40,83,378895.0,2273370
MLD,41,83,378895.0,2273370
MLD,42,83,378895.0,2273370
MLD,43,83,378895.0,2273370
MLD,44,83,378895.0,2273370
MLD,45,83,378895.0,2273370
MLE,38,83,378895.0,2273370
MLE,39,83,378895.0,2273370
MLE,40,83,378895.0,2273370
MLE,41,83,378895.0,2273370
MLE,42,83,378895.0,2273370
MLE,43,83,378895.0,2273370
MLE,44,83,378895.0,2273370
MLE,45,83,378895.0,2273370
MAT,38,83,378895.0,2273370
MAT,39,83,378895.0,2273370
MAT,40,83,378895.0,2273370
MAT,41,83,378895.0,2273370
MAT,42,83,378895.0,2273370
MAT,43,83,378895.0,2273370
MAT,44,83,378895.0,2273370
MAT,45,83,378895.0,2273370
CA,35,60,378000.0,2268000
CA,36,60,378000.0,2268000
CA,37,60,378000.0,2268000
SAT,35,60,378000.0,2268000
SAT,36,60,378000.0,2268000
SAT,37,60,378000.0,2268000
PTE,35,60,378000.0,2268000
PTE,36,60,378000.0,2268000
PTE,37,60,378000.0,2268000
PTD,35,60,378000.0,2268000
PTD,36,60,378000.0,2268000
PTD,37,60,378000.0,2268000
VOL,35,67,370342.5,2222055
VOL,36,67,370342.5,2222055
VOL,37,67,370342.5,2222055
MLG,35,67,370342.5,2222055
MLG,36,67,370342.5,2222055
MLG,37,67,370342.5,2222055
MLD,35,67,370342.5,2222055
MLD,36,67,370342.5,2222055
MLD,37,67,370342.5,2222055
MLE,35,67,370342.5,2222055
MLE,36,67,370342.5,2222055
MLE,37,67,370342.5,2222055
MAT,35,67,370342.5,2222055
MAT,36,67,370342.5,2222055
MAT,37,67,370342.5,2222055
VOL,38,82,369820.0,2218920
VOL,39,82,369820.0,2218920
VOL,40,82,369820.0,2218920
VOL,41,82,369820.0,2218920
VOL,42,82,369820.0,2218920
VOL,43,82,369820.0,2218920
VOL,44,82,369820.0,2218920
VOL,45,82,369820.0,2218920
MLG,38,82,369820.0,2218920
MLG,39,82,369820.0,2218920
MLG,40,82,369820.0,2218920
MLG,41,82,369820.0,2218920
MLG,42,82,369820.0,2218920
MLG,43,82,369820.0,2218920
MLG,44,82,369820.0,2218920
MLG,45,82,369820.0,2218920
MLD,38,82,369820.0,2218920
MLD,39,82,369820.0,2218920
MLD,40,82,369820.0,2218920
MLD,41,82,369820.0,2218920
MLD,42,82,369820.0,2218920
MLD,43,82,369820.0,2218920
MLD,44,82,369820.0,2218920
MLD,45,82,369820.0,2218920
MLE,38,82,369820.0,2218920
MLE,39,82,369820.0,2218920
MLE,40,82,369820.0,2218920
MLE,41,82,369820.0,2218920
MLE,42,82,369820.0,2218920
MLE,43,82,369820.0,2218920
MLE,44,82,369820.0,2218920
MLE,45,82,369820.0,2218920
MAT,38,82,369820.0,2218920
MAT,39,82,369820.0,2218920
MAT,40,82,369820.0,2218920
MAT,41,82,369820.0,2218920
MAT,42,82,369820.0,2218920
MAT,43,82,369820.0,2218920
MAT,44,82,369820.0,2218920
MAT,45,82,369820.0,2218920
VOL,38,81,360855.0,2165130
VOL,39,81,360855.0,2165130
VOL,40,81,360855.0,2165130
VOL,41,81,360855.0,2165130
VOL,42,81,360855.0,2165130
VOL,43,81,360855.0,2165130
VOL,44,81,360855.0,2165130
VOL,45,81,360855.0,2165130
MLG,38,81,360855.0,2165130
MLG,39,81,360855.0,2165130
MLG,40,81,360855.0,2165130
MLG,41,81,360855.0,2165130
MLG,42,81,360855.0,2165130
MLG,43,81,360855.0,2165130
MLG,44,81,360855.0,2165130
MLG,45,81,360855.0,2165130
MLD,38,81,360855.0,2165130
MLD,39,81,360855.0,2165130
MLD,40,81,360855.0,2165130
MLD,41,81,360855.0,2165130
MLD,42,81,360855.0,2165130
MLD,43,81,360855.0,2165130
MLD,44,81,360855.0,2165130
MLD,45,81,360855.0,2165130
MLE,38,81,360855.0,2165130
MLE,39,81,360855.0,2165130
MLE,40,81,360855.0,2165130
MLE,41,81,360855.0,2165130
MLE,42,81,360855.0,2165130
MLE,43,81,360855.0,2165130
MLE,44,81,360855.0,2165130
MLE,45,81,360855.0,2165130
MAT,38,81,360855.0,2165130
MAT,39,81,360855.0,2165130
MAT,40,81,360855.0,2165130
MAT,41,81,360855.0,2165130
MAT,42,81,360855.0,2165130
MAT,43,81,360855.0,2165130
MAT,44,81,360855.0,2165130
MAT,45,81,360855.0,2165130
VOL,35,66,359370.0,2156220
VOL,36,66,359370.0,2156220
VOL,37,66,359370.0,2156220
MLG,35,66,359370.0,2156220
MLG,36,66,359370.0,2156220
MLG,37,66,359370.0,2156220
MLD,35,66,359370.0,2156220
MLD,36,66,359370.0,2156220
MLD,37,66,359370.0,2156220
MLE,35,66,359370.0,2156220
MLE,36,66,359370.0,2156220
MLE,37,66,359370.0,2156220
MAT,35,66,359370.0,2156220
MAT,36,66,359370.0,2156220
MAT,37,66,359370.0,2156220
VOL,38,80,352000.0,2112000
VOL,39,80,352000.0,2112000
VOL,40,80,352000.0,2112000
VOL,41,80,352000.0,2112000
VOL,42,80,352000.0,2112000
VOL,43,80,352000.0,2112000
VOL,44,80,352000.0,2112000
VOL,45,80,352000.0,2112000
MLG,38,80,352000.0,2112000
MLG,39,80,352000.0,2112000
MLG,40,80,352000.0,2112000
MLG,41,80,352000.0,2112000
MLG,42,80,352000.0,2112000
MLG,43,80,352000.0,2112000
MLG,44,80,352000.0,2112000
MLG,45,80,352000.0,2112000
MLD,38,80,352000.0,2112000
MLD,39,80,352000.0,2112000
MLD,40,80,352000.0,2112000
MLD,41,80,352000.0,2112000
MLD,42,80,352000.0,2112000
MLD,43,80,352000.0,2112000
MLD,44,80,352000.0,2112000
MLD,45,80,352000.0,2112000
MLE,38,80,352000.0,2112000
MLE,39,80,352000.0,2112000
MLE,40,80,352000.0,2112000
MLE,41,80,352000.0,2112000
MLE,42,80,352000.0,2112000
MLE,43,80,352000.0,2112000
MLE,44,80,352000.0,2112000
MLE,45,80,352000.0,2112000
MAT,38,80,352000.0,2112000
MAT,39,80,352000.0,2112000
MAT,40,80,352000.0,2112000
MAT,41,80,352000.0,2112000
MAT,42,80,352000.0,2112000
MAT,43,80,352000.0,2112000
MAT,44,80,352000.0,2112000
MAT,45,80,352000.0,2112000
VOL,35,65,348562.5,2091375
VOL,36,65,348562.5,2091375
VOL,37,65,348562.5,2091375
MLG,35,65,348562.5,2091375
MLG,36,65,348562.5,2091375
